,Unnamed: 0,Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,AverageYearlySales
4459,4493,BMW 5 Series 530i Sedan,BMW,Kolkata,2010,24000,Petrol,Automatic,First,2996,258.0,5,10.6,8.75,221412
4460,4494,Fiat Grande Punto 1.4 Emotion,Fiat,Coimbatore,2015,44846,Petrol,Manual,Second,1368,88.7,5,14.6,5.41,649318
4463,4497,Volvo XC90 2007-2015 D5 AT AWD,Volvo,Kochi,2014,102001,Diesel,Automatic,First,2400,200.0,7,11.1,23.58,577920
4473,4507,BMW 3 Series 320i,BMW,Pune,2009,40000,Petrol,Automatic,Second,1995,154.0,5,12.05,9.5,706050
4477,4511,Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Volkswagen,Chennai,2009,60000,Diesel,Manual,First,1896,105.0,5,15.0,4.0,578587
4485,4519,Maruti Grand Vitara MT,Maruti,Mumbai,2008,46810,Petrol,Manual,First,1995,163.5,5,9.8,3.95,761477
4499,4533,Tata Indigo eCS GLE BSIII,Tata,Pune,2013,70000,Petrol,Manual,Second,1193,65.0,5,15.4,1.5,764537
4500,4534,Hyundai i20 2015-2017 1.2 Asta with AVN,Hyundai,Pune,2010,50000,Petrol,Manual,Second,1197,80.0,5,17.0,3.0,667776
4501,4535,Honda Jazz Active,Honda,Kolkata,2010,39800,Petrol,Manual,First,1198,90.0,5,16.0,1.99,511582
4510,4544,Maruti Ritz ZXI,Maruti,Coimbatore,2016,40052,Petrol,Manual,First,1197,85.8,5,21.1,6.17,725802
4515,4549,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Toyota,Kochi,2014,56501,Diesel,Automatic,First,2755,174.5,7,12.9,17.71,649177
4527,4561,Tata Nano Cx BSIV,Tata,Coimbatore,2014,42083,Petrol,Manual,First,624,37.48,4,25.4,1.68,503238
4541,4575,Skoda Superb Ambition 2.0 TDI CR AT,Skoda,Delhi,2012,56400,Diesel,Automatic,First,1968,138.1,5,17.2,8.0,747020
4549,4584,Tata Tigor 1.05 Revotorq XT,Tata,Kochi,2018,28973,Diesel,Manual,First,1047,69.0,5,24.7,6.64,768203
4553,4588,Mahindra Scorpio SLX,Mahindra,Chennai,2008,100000,Diesel,Manual,Second,2609,120.0,8,12.7,4.0,236390
4556,4591,Audi A4 35 TDI Technology Edition,Audi,Kochi,2019,38163,Diesel,Automatic,First,1968,174.33,5,17.11,32.91,526339
4558,4593,Honda Civic 2006-2010 1.8 MT Sport,Honda,Jaipur,2007,92000,Petrol,Manual,First,1799,130.0,5,13.5,1.9,332480
4567,4602,Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,MercedesBenz,Mumbai,2011,55000,Diesel,Automatic,Second,2143,203.0,5,14.21,16.0,665946
4576,4612,Hyundai Grand i10 1.2 CRDi Asta,Hyundai,Kochi,2015,81828,Diesel,Manual,First,1186,73.97,5,24.0,5.43,453706
4579,4615,Mercedes-Benz New C-Class C 220 CDI Celebration Edition,MercedesBenz,Kolkata,2016,34000,Diesel,Automatic,First,2143,167.62,5,11.78,25.5,332789
4589,4625,Toyota Corolla Altis Diesel D4DJ,Toyota,Delhi,2011,89401,Diesel,Manual,First,1364,87.2,5,21.43,4.5,706734
4591,4627,BMW 6 Series 650i Coupe,BMW,Kochi,2010,65329,Petrol,Automatic,First,4395,450.0,4,7.94,20.72,799931
4592,4628,Skoda Fabia 1.2 Petrol Active,Skoda,Jaipur,2010,72000,Petrol,Manual,First,1198,73.9,5,16.25,2.21,555849
4593,4629,Fiat Siena 1.2 ELX,Fiat,Jaipur,2001,70000,Petrol,Manual,Third,1242,74.0,5,0.0,0.55,391869
4595,4631,Ford Fiesta 1.6 ZXi Duratec,Ford,Pune,2010,85000,Petrol,Manual,First,1596,101.0,5,15.3,1.46,225535
4598,4634,Tata Indica Vista Quadrajet 90 ZX Plus,Tata,Delhi,2012,27000,Diesel,Manual,First,1248,88.8,5,22.3,3.5,644426
4599,4635,Hyundai i20 Active 1.4 SX,Hyundai,Kochi,2018,37746,Diesel,Manual,First,1396,88.73,5,21.19,7.59,354019
4617,4653,Ford EcoSport 1.5 TDCi Trend Plus BE,Ford,Coimbatore,2019,35188,Diesel,Manual,First,1498,98.59,5,22.77,11.13,764131
4622,4658,Maruti Alto LXi BSII,Maruti,Pune,2003,69966,Petrol,Manual,First,796,46.3,5,19.7,0.95,655391
4647,4683,Hyundai Verna 1.6 CRDi AT SX,Hyundai,Kochi,2016,42876,Diesel,Automatic,First,1582,126.2,5,19.08,9.31,639430
4655,4691,Mercedes-Benz SLK-Class 55 AMG,MercedesBenz,Bangalore,2014,3000,Petrol,Automatic,Second,5461,421.0,2,12.0,90.0,694279
4659,4695,Toyota Etios Cross 1.4L VD,Toyota,Bangalore,2014,57464,Diesel,Manual,First,1364,67.06,5,23.59,5.75,677610
4660,4696,Maruti Wagon R LX,Maruti,Jaipur,2006,110000,Petrol,Manual,First,998,67.1,5,18.9,1.11,531154
4661,4698,Mercedes-Benz E-Class 2015-2017 E 200 CGI,MercedesBenz,Mumbai,2014,72000,Petrol,Automatic,First,1991,184.0,5,12.0,17.25,474820
4662,4699,Jaguar XF Aero Sport Edition,Jaguar,Delhi,2012,16000,Diesel,Automatic,First,2179,187.7,5,16.36,32.0,447328
4672,4709,Maruti 1000 AC,Maruti,Hyderabad,1998,104000,Petrol,Manual,Second,970,74.0,5,15.0,0.85,790694
4675,4713,Ford Fiesta 1.5 TDCi Titanium,Ford,Hyderabad,2014,122800,Diesel,Manual,First,1498,89.75,5,25.01,5.65,348574
4684,4722,Mercedes-Benz SL-Class SL 500,MercedesBenz,Kolkata,2010,35000,Petrol,Automatic,First,5461,387.3,2,8.1,29.5,200344
4686,4724,Hyundai Xcent 1.2 VTVT E,Hyundai,Pune,2018,40000,Petrol,Manual,First,1197,81.86,5,20.14,5.0,221393
4687,4725,Skoda Rapid 1.6 MPI AT Ambition Plus,Skoda,Kochi,2014,96848,Petrol,Automatic,First,1598,103.6,5,14.3,4.62,526892
4691,4729,Hyundai Verna Xi (Petrol),Hyundai,Chennai,2009,60000,Petrol,Manual,Third,1599,103.2,5,13.9,2.25,693617
4692,4730,Ford Ikon 1.6 CLXI,Ford,Pune,2003,83000,Petrol,Manual,Second,1597,92.0,5,14.2,0.85,291441
4710,4748,Tata Tiago 1.2 Revotron XT Option,Tata,Coimbatore,2019,16698,Petrol,Manual,First,1199,84.0,5,23.84,5.85,692120
4715,4753,Honda Civic 2010-2013 1.8 V AT Sunroof,Honda,Pune,2011,47000,Petrol,Automatic,Second,1799,130.3,5,13.9,4.5,282433
4733,4771,Hyundai Santa Fe 4X2,Hyundai,Jaipur,2013,74000,Diesel,Manual,First,2199,194.3,7,14.66,12.25,601286
4735,4773,Hyundai Elite i20 Sportz Plus,Hyundai,Kochi,2017,37460,Petrol,Manual,First,1197,81.86,5,18.6,6.28,345946
4736,4774,Mahindra Xylo E8 BS IV,Mahindra,Mumbai,2011,130000,Diesel,Manual,First,2498,112.0,8,14.0,2.75,497767
4740,4778,Mercedes-Benz S-Class S 350 d,MercedesBenz,Bangalore,2011,47140,Diesel,Automatic,Second,2925,281.61,5,13.5,30.0,683304
4743,4781,Maruti Alto LXI,Maruti,Hyderabad,2007,52195,Petrol,Manual,First,796,46.3,5,19.7,1.75,583027
4744,4782,Audi A3 35 TDI Premium,Audi,Mumbai,2016,20003,Diesel,Automatic,First,1968,143.0,5,20.38,19.25,690086
4750,4788,Volvo V40 D3 R Design,Volvo,Hyderabad,2015,38000,Diesel,Automatic,Second,1969,150.0,5,16.8,24.0,598015
4752,4790,BMW 7 Series 2007-2012 730Ld,BMW,Hyderabad,2009,53000,Diesel,Automatic,First,2993,258.0,5,14.49,36.0,731144
4753,4791,Mitsubishi Lancer GLXD,Mitsubishi,Chennai,2003,125000,Diesel,Manual,Third,1998,68.0,5,14.8,3.0,422854
4766,4804,Volkswagen Jetta 2012-2014 2.0L TDI Highline,Volkswagen,Chennai,2012,115000,Diesel,Manual,First,1968,138.1,5,19.33,6.95,489617
4778,4816,BMW 5 Series 2003-2012 540i Sedan,BMW,Delhi,2006,48000,Petrol,Automatic,Second,2979,306.0,5,11.62,6.99,293322
4781,4819,Datsun redi-GO T,Datsun,Kolkata,2016,15000,Petrol,Manual,First,799,53.64,5,22.7,2.25,387928
4783,4821,BMW 6 Series 630i Coupe,BMW,Mumbai,2011,5900,Petrol,Automatic,First,4395,450.0,4,7.94,47.5,720346
4784,4822,Maruti Alto Vxi 1.1,Maruti,Chennai,2002,103653,Petrol,Manual,Second,1061,47.0,5,18.9,1.22,542819
4786,4824,Datsun GO Plus A,Datsun,Pune,2016,35000,Petrol,Manual,First,1198,67.0,7,20.62,3.1,680086
4801,4839,Nissan Micra XV Primo,Nissan,Kolkata,2011,43000,Petrol,Manual,First,1198,75.0,5,18.06,2.13,629818
4810,4848,Mahindra Scorpio VLX 2WD AT BSIV,Mahindra,Hyderabad,2013,86000,Diesel,Automatic,First,2179,120.0,8,11.79,8.0,421102
4825,4863,Hyundai Santro D Lite,Hyundai,Chennai,2001,140000,Petrol,Manual,Third,1086,68.0,5,20.3,0.7,689964
4831,4869,Land Rover Range Rover 3.6 TDV8 Vogue SE,Land,Coimbatore,2012,84384,Diesel,Automatic,First,4367,308.0,7,10.2,52.54,634648
4834,4872,Tata Indica V2 DLX,Tata,Kolkata,2008,50000,Diesel,Manual,First,1396,53.5,5,17.2,0.85,466021
4839,4877,Tata Nexon 1.2 Revotron XZ Plus,Tata,Coimbatore,2018,17477,Petrol,Manual,First,1198,108.5,5,17.0,9.62,766048
4848,4886,Hyundai Santro Xing XL AT eRLX Euro II,Hyundai,Hyderabad,2007,76000,Petrol,Automatic,First,1086,74.0,5,17.0,2.4,388820
4855,4893,BMW Z4 2009-2013 Roadster 2.5i,BMW,Kochi,2018,9952,Petrol,Automatic,First,2979,306.0,2,10.37,58.54,687371
4862,4900,Hyundai Santro Xing XL AT eRLX Euro III,Hyundai,Hyderabad,2007,71000,Petrol,Automatic,First,1086,74.0,5,17.0,2.4,712105
4870,4909,Chevrolet Optra Magnum 1.6 LS Petrol,Chevrolet,Jaipur,2007,118000,Petrol,Manual,First,1598,102.5,5,12.9,1.35,313452
4874,4913,Hyundai Xcent 1.1 CRDi SX,Hyundai,Mumbai,2014,58000,Diesel,Manual,Second,1120,71.0,5,24.4,3.99,458271
4884,4923,Nissan Micra Active XV S,Nissan,Delhi,2015,28500,Petrol,Manual,First,1198,67.04,5,19.49,3.5,329411
4886,4925,Land Rover Discovery Sport TD4 S,Land,Delhi,2017,22000,Diesel,Automatic,First,2179,147.5,5,12.83,35.0,339699
4887,4926,Hyundai Creta 1.6 SX Option Executive,Hyundai,Coimbatore,2018,44383,Petrol,Manual,First,1591,121.3,5,15.8,13.25,754429
4888,4927,Skoda Rapid 1.6 TDI Active,Skoda,Mumbai,2013,45000,Diesel,Manual,First,1598,103.5,5,20.5,3.65,239625
4895,4934,Maruti Dzire AMT VDI,Maruti,Coimbatore,2018,25082,Diesel,Automatic,First,1248,73.75,5,28.4,8.37,270504
4900,4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Mahindra,Jaipur,2014,72618,Diesel,Manual,First,2179,120.0,7,12.05,8.0,678107
4917,4957,Tata Indica V2 DLE BSIII,Tata,Hyderabad,2011,96000,Diesel,Manual,Second,1396,52.8,5,17.88,0.91,354965
4925,4965,Tata Nano STD SE,Tata,Jaipur,2012,80000,Petrol,Manual,Second,624,37.5,4,25.4,0.53,799209
4942,4982,Maruti Swift VXI BSIII W/ ABS,Maruti,Kochi,2018,14589,Petrol,Manual,First,1298,88.2,5,16.1,5.65,523462
4948,4988,BMW 5 Series 530d M Sport,BMW,Hyderabad,2016,27000,Diesel,Automatic,First,2993,265.0,5,18.59,48.0,315632
4949,4989,Audi A3 35 TDI Premium Plus,Audi,Mumbai,2016,39000,Diesel,Automatic,First,1968,143.0,5,20.38,18.9,630565
4957,4997,Force One LX 4x4,Force,Chennai,2014,50000,Diesel,Manual,First,2200,139.01,7,17.0,12.0,543524
4959,4999,Honda Jazz S,Honda,Kolkata,2010,45000,Petrol,Manual,First,1198,90.0,5,16.0,2.0,794458
4962,5002,BMW X3 xDrive 20d xLine,BMW,Kochi,2017,36723,Diesel,Automatic,First,1995,190.0,5,18.56,32.57,508522
4970,5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Volkswagen,Mumbai,2016,16650,Petrol,Manual,First,1198,74.0,5,17.0,5.5,745220
4975,5016,Land Rover Freelander 2 TD4 HSE,Land,Delhi,2013,72000,Diesel,Automatic,First,2179,115.0,5,0.0,15.5,246418
4992,5033,Mahindra Logan Petrol 1.4 GLE,Mahindra,Mumbai,2010,93000,Petrol,Manual,First,1390,75.0,5,15.7,1.5,456175
4998,5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Audi,Ahmedabad,2009,99100,Petrol,Automatic,Second,1984,208.0,5,9.74,10.0,492131
4999,5040,Maruti Versa DX2 BS II,Maruti,Mumbai,2003,62000,Petrol,Manual,Second,1298,83.1,8,11.3,1.25,636901
5007,5048,Skoda Fabia 1.2 MPI Classic,Skoda,Pune,2008,61000,Petrol,Manual,Second,1198,70.0,5,17.5,1.65,299628
5010,5051,Ford Fiesta 1.6 ZXi ABS,Ford,Hyderabad,2007,145277,Petrol,Manual,First,1596,101.0,5,15.3,1.65,575672
5015,5056,Ford Fiesta Diesel Trend,Ford,Bangalore,2011,47000,Diesel,Manual,Second,1498,90.0,5,23.5,6.0,644687
5021,5062,Maruti Celerio LXI MT,Maruti,Kolkata,2018,30000,Petrol,Manual,First,998,67.04,5,23.1,3.75,590767
5032,5073,Mercedes-Benz E-Class E 200 CGI,MercedesBenz,Mumbai,2013,50319,Petrol,Automatic,First,1991,181.03,5,12.0,21.95,629506
5033,5074,Hyundai Sonata 2.4 GDI,Hyundai,Ahmedabad,2013,45000,Petrol,Manual,First,2359,134.0,5,11.7,7.9,295412
5039,5080,Tata New Safari Dicor EX 4X2,Tata,Kolkata,2011,90000,Diesel,Manual,Second,2179,138.1,7,13.93,2.75,284211
5041,5082,BMW 3 Series 330 Ci Convertible,BMW,Delhi,2011,31000,Petrol,Automatic,First,2497,215.0,5,10.9,31.0,205444
5047,5088,Jaguar XJ 5.0 L V8 Supercharged,Jaguar,Coimbatore,2011,43686,Petrol,Automatic,First,5000,503.0,4,10.5,50.66,549759
5050,5091,Chevrolet Aveo 1.6 LT,Chevrolet,Pune,2007,63000,Petrol,Manual,Third,1598,102.0,5,14.2,1.2,723153
5053,5094,Mercedes-Benz GLC 220d Celebration Edition,MercedesBenz,Kochi,2017,26192,Diesel,Automatic,First,2143,168.0,5,17.9,40.47,551171
5056,5097,BMW 3 Series 320d Dynamic,BMW,Mumbai,2008,81308,Diesel,Automatic,Second,1995,170.0,5,13.2,7.95,324463
5059,5100,Audi A4 1.8 TFSI Technology Edition,Audi,Hyderabad,2012,80000,Petrol,Automatic,First,1798,167.62,5,15.64,17.5,233784
5075,5116,Tata Indica V2 2001-2011 eLS,Tata,Hyderabad,2015,80500,Diesel,Manual,First,1396,69.0,5,25.0,2.45,770987
5096,5137,Maruti Zen VXi - BS III,Maruti,Jaipur,2000,90000,Petrol,Manual,Second,993,60.0,5,17.3,0.7,733929
5100,5141,Chevrolet Enjoy Petrol LS 7 Seater,Chevrolet,Kochi,2015,25648,Petrol,Manual,First,1399,98.82,7,13.7,4.29,201242
5104,5145,Hyundai Getz 1.3 GLS,Hyundai,Pune,2007,143000,Petrol,Manual,Second,1341,82.9,5,14.2,1.1,433093
5108,5149,Tata Safari Storme 2012-2015 EX,Tata,Jaipur,2017,28000,Diesel,Manual,First,2179,138.1,7,14.0,10.91,686175
5111,5152,Maruti Swift Dzire ZDi,Maruti,Delhi,2012,71082,Diesel,Manual,First,1248,73.9,5,19.3,3.95,744960
5141,5182,Force One LX ABS 7 Seating,Force,Kolkata,2014,41000,Diesel,Manual,First,2149,139.07,7,17.0,8.0,718543
5146,5188,Hyundai Verna CRDi 1.6 AT SX Plus,Hyundai,Bangalore,2012,79000,Diesel,Automatic,First,1582,126.2,5,22.0,5.25,789262
5150,5192,Maruti Swift LXI BSIV,Maruti,Coimbatore,2008,50121,Petrol,Manual,First,1197,83.11,5,20.4,3.41,395573
5153,5195,Mercedes-Benz E-Class 230,MercedesBenz,Pune,2012,100000,Petrol,Automatic,First,2496,157.7,5,10.0,11.5,782327
5158,5200,Renault KWID Climber 1.0 AMT,Renault,Coimbatore,2018,38171,Petrol,Automatic,Second,999,67.0,5,22.5,4.99,693048
5163,5205,Nissan Terrano XL Plus 85 PS,Nissan,Kolkata,2014,40000,Diesel,Manual,First,1461,83.8,5,20.45,5.75,594042
5174,5216,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Volkswagen,Chennai,2011,110000,Diesel,Automatic,First,1968,138.1,5,16.96,8.0,649456
5175,5217,Tata New Safari DICOR 2.2 VX 4x4,Tata,Chennai,2009,120000,Diesel,Manual,Second,2179,138.0,7,13.93,3.0,200241
5176,5218,BMW 3 Series 330d Convertible,BMW,Mumbai,2013,49000,Diesel,Automatic,First,2993,245.0,4,8.2,29.0,617924
5188,5230,Ford EcoSport 1.5 Diesel Trend,Ford,Kochi,2017,63423,Diesel,Manual,First,1498,98.96,5,23.0,7.69,414269
5191,5233,Maruti Ritz VDI (ABS) BS IV,Maruti,Hyderabad,2015,75000,Diesel,Manual,First,1248,73.94,5,23.2,4.9,781432
5205,5247,BMW 5 Series 2010-2013 530d,BMW,Coimbatore,2012,40471,Diesel,Automatic,Second,2993,235.0,5,16.2,25.72,724391
5208,5250,Hyundai Verna XXi ABS (Petrol),Hyundai,Bangalore,2008,38000,Petrol,Manual,Second,1599,103.2,5,13.9,2.6,566288
5212,5254,Hyundai Elantra 1.6 SX,Hyundai,Pune,2013,170000,Diesel,Manual,First,1582,126.2,5,22.54,7.5,474889
5220,5262,Tata Tiago 1.2 Revotron XM Option,Tata,Chennai,2016,5400,Petrol,Manual,First,1199,84.0,5,23.84,3.98,252266
5228,5271,Maruti Celerio ZXI Optional AMT,Maruti,Kochi,2018,12278,Petrol,Automatic,First,998,67.04,5,23.1,5.63,613474
5230,5273,Tata Indica V2 DL BSIII,Tata,Hyderabad,2004,200000,Diesel,Manual,Second,1396,52.8,5,17.88,0.85,740598
5233,5276,Mercedes-Benz CLA 200 D Sport Edition,MercedesBenz,Ahmedabad,2015,13500,Diesel,Automatic,First,2143,136.0,5,17.9,25.51,327401
5246,5289,Renault Pulse Petrol RxL,Renault,Delhi,2016,40190,Petrol,Manual,First,1198,74.93,5,18.06,4.25,560294
5251,5294,BMW Z4 2009-2013 35i,BMW,Delhi,2011,25000,Petrol,Automatic,First,2979,306.0,2,10.37,30.0,628553
5260,5303,Ford Figo 1.5D Trend MT,Ford,Kolkata,2015,4311,Diesel,Manual,First,1498,99.0,5,25.83,4.8,765257
5276,5319,Honda Accord 2001-2003 2.0 AT,Honda,Bangalore,2010,83000,Petrol,Automatic,Second,2354,142.0,5,11.1,6.5,731401
5296,5339,Hyundai i20 Active SX Dual Tone Petrol,Hyundai,Pune,2019,1000,Petrol,Manual,First,1197,81.86,5,17.19,8.6,251853
5298,5341,Porsche Cayenne S Diesel,Porsche,Coimbatore,2016,65003,Diesel,Automatic,First,4134,382.0,5,13.6,67.83,302518
5299,5342,Honda Amaze VX i-VTEC,Honda,Coimbatore,2019,16573,Petrol,Manual,First,1198,86.7,5,17.8,9.31,611533
5318,5361,Maruti A-Star AT VXI,Maruti,Hyderabad,2013,56500,Petrol,Automatic,First,998,66.1,5,16.98,3.45,380193
5321,5364,Renault Pulse Petrol RxZ,Renault,Coimbatore,2014,31897,Petrol,Manual,First,1198,74.96,5,18.06,4.69,641083
5328,5371,Hyundai i20 Active 1.2 S,Hyundai,Mumbai,2015,12000,Petrol,Manual,First,1197,81.86,5,17.19,5.8,210930
5335,5378,Maruti Swift Dzire LXi,Maruti,Hyderabad,2009,71346,Petrol,Manual,First,1298,85.8,5,17.5,3.8,646946
5340,5383,Tata Indigo LX BSII,Tata,Hyderabad,2005,92000,Diesel,Manual,Second,1405,70.0,5,16.1,1.1,616599
5342,5385,Mahindra XUV500 W10 1.99 mHawk,Mahindra,Delhi,2016,24569,Diesel,Manual,First,1997,140.0,7,16.0,13.5,588962
5345,5388,Hyundai Elantra CRDi S,Hyundai,Ahmedabad,2015,65000,Diesel,Manual,First,1582,126.2,5,22.7,7.75,735884
5349,5392,BMW X3 xDrive 20d Expedition,BMW,Pune,2013,98000,Diesel,Automatic,First,1995,190.0,5,18.56,17.5,753272
5356,5399,Skoda Laura L n K 1.9 PD AT,Skoda,Mumbai,2011,68000,Diesel,Automatic,First,1896,106.0,5,15.6,4.8,705414
5358,5401,Hyundai i20 2015-2017 Sportz 1.2,Hyundai,Pune,2017,10000,Petrol,Manual,First,1197,81.83,5,18.6,6.5,588518
5372,5415,Maruti Dzire AMT VXI,Maruti,Chennai,2017,42000,Petrol,Automatic,First,1197,81.8,5,22.0,5.5,389308
5377,5420,BMW 3 Series Sport,BMW,Mumbai,2016,19000,Diesel,Automatic,Second,1995,190.0,5,21.76,29.99,297841
5378,5421,Ford EcoSport 1.5 Ti VCT MT Signature,Ford,Chennai,2018,13900,Petrol,Manual,First,1499,110.4,5,18.88,9.5,359497
5391,5434,Honda WR-V Edge Edition i-VTEC S,Honda,Kochi,2019,13913,Petrol,Manual,First,1199,88.7,5,17.5,8.2,312432
5395,5438,Ford Endeavour XLT TDCi 4X4,Ford,Mumbai,2007,116000,Diesel,Manual,Third,2499,74.0,7,10.9,3.75,428107
5399,5442,Nissan Sunny XL CVT,Nissan,Hyderabad,2014,32000,Petrol,Automatic,First,1498,99.6,5,17.97,7.99,622225
5402,5445,Toyota Camry W2 (AT),Toyota,Chennai,2009,135000,Petrol,Automatic,First,2362,164.7,5,12.1,4.7,219249
5404,5447,Mercedes-Benz GLA Class 200 d Style,MercedesBenz,Kochi,2016,26212,Diesel,Automatic,First,2143,136.0,5,17.9,24.46,490719
5407,5450,Maruti Wagon R VXI AMT1.2,Maruti,Mumbai,2015,26000,Petrol,Automatic,First,1197,81.8,5,21.5,3.65,205653
5414,5457,Maruti Wagon R LX BSII,Maruti,Chennai,2006,40000,Petrol,Manual,First,998,67.1,5,18.9,2.0,254289
5421,5464,Mahindra Scorpio S10 7 Seater,Mahindra,Kochi,2018,27395,Diesel,Manual,First,2179,120.0,7,15.4,14.19,309860
5425,5468,Tata Nano CX,Tata,Kochi,2014,59508,Petrol,Manual,First,624,37.48,4,25.4,1.26,271331
5429,5472,Volkswagen Vento IPL II Petrol Trendline,Volkswagen,Pune,2011,66000,Petrol,Manual,First,1598,105.0,5,15.8,2.75,669356
5446,5489,Hyundai Verna 1.4 CRDi,Hyundai,Bangalore,2016,79000,Diesel,Manual,First,1396,88.7,5,24.8,7.25,525977
5455,5498,Mahindra Scorpio 2.6 SLX CRDe,Mahindra,Hyderabad,2006,92000,Diesel,Manual,First,2179,120.0,8,10.5,3.45,464004
5463,5506,Maruti Wagon R Duo LX BSIII,Maruti,Hyderabad,2012,72389,LPG,Manual,First,998,58.2,5,26.2,3.2,657379
5467,5510,Tata Indigo CS eGLX BS IV,Tata,Jaipur,2012,30000,Petrol,Manual,Second,1193,64.08,5,15.64,2.3,724250
5469,5512,Porsche Cayenne 2009-2014 Diesel,Porsche,Kochi,2015,47877,Diesel,Automatic,First,2967,240.0,5,15.15,48.22,329468
5478,5521,Bentley Continental Flying Spur,Bentley,Hyderabad,2006,48000,Petrol,Automatic,First,5998,552.0,4,8.6,59.0,776636
5481,5524,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,MercedesBenz,Chennai,2010,34000,Petrol,Manual,First,1796,178.0,5,11.7,10.0,384388
5486,5529,Hyundai Santro LP - Euro II,Hyundai,Chennai,2005,105000,Petrol,Manual,First,999,74.0,5,0.0,1.75,687487
5496,5539,Land Rover Discovery Sport SD4 HSE Luxury,Land,Delhi,2016,70000,Diesel,Automatic,First,2179,187.7,5,12.97,35.0,313288
5510,5553,Mitsubishi Pajero 2.8 SFX 7Str,Mitsubishi,Pune,2012,116000,Diesel,Manual,First,2835,107.2,6,10.5,9.95,422763
5523,5566,Hyundai Creta 1.4 CRDi S Plus,Hyundai,Coimbatore,2016,55687,Diesel,Manual,First,1396,88.7,5,21.38,12.15,258655
5526,5569,Honda CR-V Petrol 2WD,Honda,Chennai,2004,135000,Petrol,Automatic,Third,1997,152.0,5,14.4,3.0,282471
5527,5570,Renault Duster 110PS Diesel RxZ AWD,Renault,Chennai,2012,80000,Diesel,Manual,First,1461,108.45,5,19.72,6.75,491920
5537,5580,Honda Mobilio RS Option i DTEC,Honda,Kochi,2016,67376,Diesel,Manual,First,1498,98.6,7,24.5,6.5,607486
5540,5583,Volvo XC60 D4 SUMMUM,Volvo,Kochi,2014,93144,Diesel,Automatic,First,1984,181.0,5,14.7,17.15,427309
5547,5590,Hyundai Verna 1.6 i ABS,Hyundai,Pune,2007,80000,Petrol,Manual,Second,1599,103.2,5,13.9,1.95,410445
5560,5603,Porsche Panamera 2010 2013 Diesel,Porsche,Delhi,2013,36400,Diesel,Automatic,First,4806,394.3,4,7.5,72.0,645705
5561,5604,Nissan Sunny XV D,Nissan,Chennai,2012,70000,Diesel,Manual,Second,1461,84.8,5,22.71,4.0,564178
5563,5606,Maruti Wagon R ZXI AMT 1.2,Maruti,Mumbai,2019,600,Petrol,Automatic,First,1197,81.8,5,21.5,6.25,735885
5576,5619,Hyundai i20 1.4 Asta Optional With Sunroof,Hyundai,Bangalore,2010,77332,Diesel,Manual,Second,1396,90.0,5,23.0,3.65,248690
5582,5625,Tata Tigor XE Diesel,Tata,Ahmedabad,2017,16235,Diesel,Manual,First,1047,69.0,5,24.7,5.5,698452
5589,5632,Toyota Etios 1.4 VXD,Toyota,Pune,2018,3000,Diesel,Manual,First,1364,67.04,5,23.59,7.9,781092
5593,5636,Hyundai Elite i20 Diesel Asta Option,Hyundai,Kolkata,2018,6820,Diesel,Manual,First,1396,88.76,5,22.54,7.65,635392
5594,5637,Chevrolet Optra 1.6 LT Royale,Chevrolet,Kochi,2013,55176,Petrol,Manual,Second,1599,104.0,5,17.4,3.47,420927
5604,5647,Toyota Qualis Fleet A3,Toyota,Mumbai,2001,227000,Diesel,Manual,Fourth,2446,74.0,8,0.0,2.2,617446
5608,5651,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Skoda,Bangalore,2013,66700,Petrol,Manual,First,1598,103.5,5,15.0,4.0,656013
5627,5670,Toyota Etios VD SP,Toyota,Kolkata,2014,45155,Diesel,Manual,First,1364,67.04,5,23.59,6.5,543238
5641,5684,Maruti Baleno Zeta,Maruti,Coimbatore,2018,33150,Petrol,Manual,First,1197,83.1,5,21.4,7.39,238458
5647,5690,Maruti Omni 5 Seater BSIV,Maruti,Coimbatore,2019,4721,Petrol,Manual,First,796,35.0,5,14.0,4.11,484734
5648,5691,Mitsubishi Pajero Sport Anniversary Edition,Mitsubishi,Kolkata,2014,39163,Diesel,Manual,First,2477,178.0,7,13.5,14.7,675868
5649,5692,Mercedes-Benz S Class 2005 2013 S 300 L,MercedesBenz,Pune,2013,80000,Petrol,Automatic,First,2987,210.0,5,13.0,25.0,333062
5661,5704,Volkswagen Ameo 1.5 TDI Comfortline AT,Volkswagen,Jaipur,2017,54455,Diesel,Automatic,First,1498,108.495,5,22.0,6.5,509827
5667,5710,Maruti Alto 800 CNG LXI,Maruti,Mumbai,2013,26200,CNG,Manual,First,796,47.3,5,30.46,2.15,550188
